id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
50646.0,en,"Crazy, Stupid, Love.",37.922,2011-07-29,7.2,6536.0,"['Comedy', 'Drama', 'Romance']","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",142851197.0,118.0,This is crazy. This is stupid. This is love.
15775.0,en,If Only,11.09,2004-01-23,6.9,426.0,"['Fantasy', 'Drama', 'Romance']","After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.",3000000.0,92.0,He loved her like there was no tomorrow.
7450.0,en,Titan A.E.,14.527,2000-06-16,6.6,801.0,"['Animation', 'Action', 'Science Fiction', 'Family', 'Adventure']","A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction.",36754634.0,94.0,"When Earth Ends, The Adventure Begins."
2665.0,en,Airplane II: The Sequel,11.889,1982-12-10,6.1,750.0,['Comedy'],"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past, Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",27150534.0,85.0,For the ride of your life... All you need for Christmas are your two front seats!
12508.0,en,Rock Star,9.55,2001-09-04,6.7,555.0,"['Music', 'Drama', 'Comedy']","A wannabe rock star who fronts a Pennsylvania-based tribute band is devastated when his kick him out of the group he founded. Things begin to look up for Izzy when he is asked to join Steel Dragon, the heavy metal rockers he had been imitating for so long. This film is loosely based on the true story of the band Judas Priest.",16991902.0,105.0,The story of a wanna be who got to be.
2640.0,en,Heathers,11.284,1989-03-31,7.4,1214.0,"['Comedy', 'Crime']","A girl who halfheartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics: by killing the popular kids.",1108462.0,103.0,"Best friends, social trends, and occasional murder."
9725.0,en,Friday the 13th Part 2,36.44,1981-05-01,6.1,1131.0,"['Horror', 'Thriller']","Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge.",21722776.0,87.0,The body count continues...
109445.0,en,Frozen,112.116,2013-11-20,7.3,13633.0,"['Animation', 'Adventure', 'Family']","Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",1274219009.0,102.0,Only the act of true love will thaw a frozen heart.
12092.0,en,Alice in Wonderland,64.736,1951-07-28,7.2,4703.0,"['Animation', 'Family', 'Fantasy', 'Adventure']","On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",572000000.0,75.0,A world of wonders in one great picture!
289.0,en,Casablanca,22.587,1942-11-26,8.2,3961.0,"['Drama', 'Romance']","In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",10462500.0,102.0,They had a date with fate in Casablanca!
14144.0,en,Daddy Day Camp,9.801,2007-08-08,4.7,340.0,"['Family', 'Comedy']","Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",18197398.0,89.0,The summer is going to be in tents.
10112.0,en,The Aristocats,56.411,1970-12-24,7.3,4016.0,"['Animation', 'Comedy', 'Family', 'Adventure']","When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.",55675257.0,78.0,A tune-filled animated extravaganza.
146301.0,en,Paranormal Activity: The Ghost Dimension,25.178,2015-10-21,5.3,1088.0,"['Horror', 'Thriller']","Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.",78096553.0,88.0,You can't save them. All you can do is watch.
300687.0,en,Same Kind of Different as Me,13.384,2017-10-20,6.9,191.0,['Drama'],"International art dealer Ron Hall must befriend a dangerous homeless man in order to save his struggling marriage to his wife, a woman whose dreams will lead all three of them on the journey of their lives.",6423605.0,119.0,Based On The Incredible True Story That Inspired Millions
395458.0,en,Suburbicon,22.178,2017-10-26,5.8,1361.0,"['Thriller', 'Crime', 'Drama', 'Mystery']","In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",12751667.0,105.0,Welcome to the neighborhood.
561.0,en,Constantine,53.567,2005-02-08,7.0,5219.0,"['Fantasy', 'Action', 'Horror']","John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",230884728.0,121.0,"Hell Wants Him, Heaven Won't Take Him, Earth Needs Him."
12665.0,en,Powder,16.34,1995-10-27,6.8,416.0,"['Drama', 'Fantasy', 'Science Fiction', 'Thriller']","Harassed by classmates who won't accept his shocking appearance, a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined.",0.0,111.0,An extraordinary encounter with another human being.
438631.0,en,Dune,2911.423,2021-09-15,8.0,3632.0,"['Action', 'Adventure', 'Science Fiction']","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",331116356.0,155.0,"Beyond fear, destiny awaits."
6646.0,en,Treasure Island,7.187,1950-07-19,6.6,122.0,"['Adventure', 'Family']","Enchanted by the idea of locating treasure buried by Captain Flint, Squire Trelawney, Dr. Livesey and Jim Hawkins charter a sailing voyage to a Caribbean island. Unfortunately, a large number of Flint's old pirate crew are aboard the ship, including Long John Silver.",0.0,96.0,"PIRATE'S PLUNDER a young cabin boy, a roguish buccaneer... match wits in a swashbuckling adventure!"
258193.0,en,Alien Abduction,22.966,2014-04-04,5.6,263.0,"['Horror', 'Science Fiction', 'Thriller']",A vacationing family encounters an alien threat in this pulse-pounding thriller based on the real-life Brown Mountain Lights phenomenon in North Carolina.,0.0,85.0,Fear The Lights...
323272.0,en,War Room,33.355,2015-08-28,7.9,329.0,"['Drama', 'Romance']","The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",67790117.0,120.0,Prayer is a Powerful Weapon
9441.0,en,Stepmom,14.411,1998-12-25,7.1,1076.0,"['Drama', 'Romance', 'Comedy']","Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",159710793.0,124.0,Be there for the joy. Be there for the tears. Be there for each other.
81796.0,en,Lockout,64.097,2012-04-12,5.9,1444.0,"['Action', 'Thriller', 'Science Fiction']","Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",32204030.0,95.0,Take no prisoners.
284054.0,en,Black Panther,95.125,2018-02-13,7.4,18107.0,"['Action', 'Adventure', 'Science Fiction']","King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",1346739107.0,134.0,Long live the king.
2114.0,en,Final Fantasy: The Spirits Within,18.627,2001-07-02,6.2,1128.0,"['Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller', 'Romance']","Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",85131830.0,106.0,Unleash a new reality
